epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.065,0.34164,0.8033,0.99451,1.90755,0.00023744,0.00023744,0.00023744
2,28.3433,0.57586,0.76154,0.98791,1.96966,0.000381303,0.000381303,0.000381303
3,38.7908,0.52096,0.75934,0.98681,1.9513,0.000430918,0.000430918,0.000430918
4,49.0704,0.51616,0.76484,0.98681,1.94375,0.000289884,0.000289884,0.000289884
5,58.8494,0.51678,0.7989,0.99341,1.93027,0.000148512,0.000148512,0.000148512
