epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.576,0.30921,0.76044,0.99341,1.9347,0.00023744,0.00023744,0.00023744
2,28.4262,0.21265,0.7978,0.98681,1.90052,0.000381303,0.000381303,0.000381303
3,38.887,0.23572,0.74066,0.99011,1.95397,0.000430918,0.000430918,0.000430918
4,49.2956,0.2577,0.75275,0.99121,1.93815,0.000289884,0.000289884,0.000289884
5,59.6906,0.4671,0.78901,0.99231,1.90788,0.000148512,0.000148512,0.000148512
