epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.5044,0.56865,0.8044,0.99121,1.91751,0.00023744,0.00023744,0.00023744
2,27.2484,0.52763,0.73407,0.99011,1.98385,0.000381303,0.000381303,0.000381303
3,37.5945,0.50351,0.75385,0.98571,1.97096,0.000430918,0.000430918,0.000430918
4,47.6677,0.49355,0.75275,0.99011,1.95931,0.000289884,0.000289884,0.000289884
5,57.7437,0.50792,0.7989,0.99341,1.92513,0.000148512,0.000148512,0.000148512
