epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.834,0.27365,0.7956,0.99451,1.90911,0.00023744,0.00023744,0.00023744
2,28.12,0.09148,0.76923,0.98132,1.92572,0.000381303,0.000381303,0.000381303
3,38.8539,0.28033,0.71429,0.98681,1.98138,0.000430918,0.000430918,0.000430918
4,49.0209,0.30724,0.76593,0.99231,1.92747,0.000289884,0.000289884,0.000289884
5,59.5401,0.48396,0.79231,0.99341,1.91217,0.000148512,0.000148512,0.000148512
