epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.9238,1.49476,0.7033,0.97143,2.0556,0.00023744,0.00023744,0.00023744
2,27.1596,0.88267,0.6989,0.97912,2.05169,0.000381303,0.000381303,0.000381303
3,37.1436,0.7993,0.68571,0.99011,2.04557,0.000430918,0.000430918,0.000430918
4,47.5531,0.71596,0.73516,0.99121,1.99447,0.000289884,0.000289884,0.000289884
5,57.6892,0.63206,0.81209,0.99451,1.93353,0.000148512,0.000148512,0.000148512
