2024-11-04 13:03:59,Type2,traffic lights
2024-11-04 13:04:02,Type2,motorcycles
2024-11-04 13:04:23,Type1,stairs
2024-11-04 13:04:26,Type1,stairs
2024-11-04 13:04:28,Type1,stairs
2024-11-04 13:04:30,Type1,stairs
2024-11-04 13:04:33,Type1,stairs
2024-11-04 13:04:35,Type1,stairs
2024-11-04 13:04:37,Type1,stairs
2024-11-04 13:04:39,Type1,stairs
2024-11-04 13:04:42,Type1,stairs
2024-11-04 13:04:44,Type1,stairs
2024-11-04 13:04:46,Type1,stairs
2024-11-04 13:04:49,Type1,stairs
2024-11-04 13:04:51,Type1,stairs
2024-11-04 13:04:53,Type1,stairs
2024-11-04 13:04:56,Type1,stairs
2024-11-04 13:04:58,Type1,stairs
2024-11-04 13:05:00,Type1,stairs
2024-11-04 13:05:03,Type1,stairs
2024-11-04 13:05:05,Type1,stairs
2024-11-04 13:05:07,Type1,stairs
2024-11-04 13:05:10,Type1,stairs
2024-11-04 13:05:12,Type1,stairs
2024-11-04 13:05:14,Type1,stairs
2024-11-04 13:05:17,Type1,stairs
2024-11-04 13:05:19,Type1,stairs
2024-11-04 13:05:21,Type1,stairs
2024-11-04 13:05:23,Type1,stairs
2024-11-04 13:05:26,Type1,stairs
2024-11-04 13:05:28,Type1,stairs
2024-11-04 13:05:30,Type1,stairs
2024-11-04 13:05:33,Type1,stairs
2024-11-04 13:05:35,Type1,stairs
2024-11-04 13:05:37,Type1,stairs
2024-11-04 13:05:40,Type1,stairs
2024-11-04 13:05:42,Type1,stairs
2024-11-04 13:05:44,Type1,stairs
2024-11-04 13:05:47,Type1,stairs
2024-11-04 13:05:49,Type1,stairs
2024-11-04 13:05:51,Type1,stairs
2024-11-04 13:05:54,Type1,stairs
2024-11-04 13:05:56,Type1,stairs
2024-11-04 13:05:58,Type1,stairs
2024-11-04 13:06:00,Type1,stairs
2024-11-04 13:06:03,Type1,stairs
2024-11-04 13:06:05,Type1,stairs
2024-11-04 13:06:07,Type1,stairs
2024-11-04 13:06:10,Type1,stairs
2024-11-04 13:06:12,Type1,stairs
2024-11-04 13:06:14,Type1,stairs
2024-11-04 13:06:17,Type1,stairs
2024-11-04 13:06:19,Type1,stairs
2024-11-04 13:06:21,Type1,stairs
2024-11-04 13:06:23,Type1,stairs
2024-11-04 13:06:26,Type1,stairs
2024-11-04 13:06:28,Type1,stairs
2024-11-04 13:06:30,Type1,stairs
2024-11-04 13:06:33,Type1,stairs
2024-11-04 13:06:35,Type1,stairs
2024-11-04 13:06:37,Type1,stairs
2024-11-04 13:06:40,Type1,stairs
2024-11-04 13:06:42,Type2,stairs
2024-11-04 13:06:45,Type2,motorcycles
2024-11-04 13:06:55,SOLVED,captcha solved
