2024-11-04 13:29:38,Type2,motorcycles
2024-11-04 13:29:45,Type2,stairs
2024-11-04 13:29:48,Type1,traffic lights
2024-11-04 13:29:51,Type1,traffic lights
2024-11-04 13:29:54,Type1,traffic lights
2024-11-04 13:29:56,Type1,traffic lights
2024-11-04 13:29:58,Type1,traffic lights
2024-11-04 13:30:00,Type1,traffic lights
2024-11-04 13:30:03,Type1,traffic lights
2024-11-04 13:30:05,Type1,traffic lights
2024-11-04 13:30:07,Type1,traffic lights
2024-11-04 13:30:10,Type1,traffic lights
2024-11-04 13:30:12,Type1,traffic lights
2024-11-04 13:30:14,Type1,traffic lights
2024-11-04 13:30:17,Type1,traffic lights
2024-11-04 13:30:19,Type1,traffic lights
2024-11-04 13:30:21,Type1,traffic lights
2024-11-04 13:30:23,Type1,traffic lights
2024-11-04 13:30:26,Type1,traffic lights
2024-11-04 13:30:28,Type1,traffic lights
2024-11-04 13:30:30,Type1,traffic lights
2024-11-04 13:30:33,Type1,traffic lights
2024-11-04 13:30:35,Type1,traffic lights
2024-11-04 13:30:37,Type1,traffic lights
2024-11-04 13:30:40,Type1,traffic lights
2024-11-04 13:30:42,Type1,traffic lights
2024-11-04 13:30:44,Type1,traffic lights
2024-11-04 13:30:47,Type1,traffic lights
2024-11-04 13:30:49,Type1,traffic lights
2024-11-04 13:30:51,Type1,traffic lights
2024-11-04 13:30:53,Type1,traffic lights
2024-11-04 13:30:56,Type1,traffic lights
2024-11-04 13:30:58,Type1,traffic lights
2024-11-04 13:31:00,Type1,traffic lights
2024-11-04 13:31:03,Type1,traffic lights
2024-11-04 13:31:05,Type1,traffic lights
2024-11-04 13:31:07,Type1,traffic lights
2024-11-04 13:31:09,Type1,traffic lights
2024-11-04 13:31:12,Type1,traffic lights
2024-11-04 13:31:14,Type1,traffic lights
2024-11-04 13:31:16,Type1,traffic lights
2024-11-04 13:31:19,Type1,traffic lights
2024-11-04 13:31:21,Type1,traffic lights
2024-11-04 13:31:23,Type1,traffic lights
2024-11-04 13:31:25,Type1,traffic lights
2024-11-04 13:31:28,Type1,traffic lights
2024-11-04 13:31:30,Type1,traffic lights
2024-11-04 13:31:32,Type1,traffic lights
2024-11-04 13:31:35,Type1,traffic lights
2024-11-04 13:31:37,Type1,traffic lights
2024-11-04 13:31:39,Type1,traffic lights
2024-11-04 13:31:42,Type1,traffic lights
2024-11-04 13:31:44,Type1,traffic lights
2024-11-04 13:31:46,Type1,traffic lights
2024-11-04 13:31:49,Type1,traffic lights
2024-11-04 13:31:51,Type1,traffic lights
2024-11-04 13:31:53,Type1,traffic lights
2024-11-04 13:31:55,Type1,traffic lights
2024-11-04 13:31:58,Type1,traffic lights
2024-11-04 13:32:00,Type1,traffic lights
2024-11-04 13:32:02,Type1,traffic lights
2024-11-04 13:32:05,Type1,traffic lights
2024-11-04 13:32:07,Type1,traffic lights
2024-11-04 13:32:09,Type1,traffic lights
2024-11-04 13:32:12,Type1,traffic lights
2024-11-04 13:32:14,Type1,traffic lights
2024-11-04 13:32:16,Type1,traffic lights
2024-11-04 13:32:18,Type1,traffic lights
2024-11-04 13:32:21,Type1,traffic lights
2024-11-04 13:32:23,Type1,traffic lights
2024-11-04 13:32:25,Type1,traffic lights
2024-11-04 13:32:28,Type1,traffic lights
2024-11-04 13:32:30,Type1,traffic lights
2024-11-04 13:32:32,Type1,traffic lights
2024-11-04 13:32:35,Type1,traffic lights
2024-11-04 13:32:37,Type1,traffic lights
2024-11-04 13:32:39,Type1,traffic lights
2024-11-04 13:32:41,Type1,traffic lights
2024-11-04 13:32:44,Type1,traffic lights
2024-11-04 13:32:46,Type1,cars
2024-11-04 13:32:53,Type1,cars
2024-11-04 13:32:58,SOLVED,captcha solved
