2024-11-04 13:18:20,Type1,cars
2024-11-04 13:18:28,Type1,traffic lights
2024-11-04 13:18:31,Type1,traffic lights
2024-11-04 13:18:33,Type1,traffic lights
2024-11-04 13:18:36,Type1,traffic lights
2024-11-04 13:18:38,Type1,traffic lights
2024-11-04 13:18:40,Type1,traffic lights
2024-11-04 13:18:43,Type1,traffic lights
2024-11-04 13:18:45,Type1,traffic lights
2024-11-04 13:18:47,Type1,traffic lights
2024-11-04 13:18:49,Type1,traffic lights
2024-11-04 13:18:52,Type1,traffic lights
2024-11-04 13:18:54,Type1,traffic lights
2024-11-04 13:18:56,Type1,traffic lights
2024-11-04 13:18:59,Type1,traffic lights
2024-11-04 13:19:01,Type1,traffic lights
2024-11-04 13:19:03,Type1,traffic lights
2024-11-04 13:19:06,Type1,traffic lights
2024-11-04 13:19:08,Type1,traffic lights
2024-11-04 13:19:10,Type1,traffic lights
2024-11-04 13:19:13,Type1,traffic lights
2024-11-04 13:19:15,Type1,traffic lights
2024-11-04 13:19:17,Type1,traffic lights
2024-11-04 13:19:20,Type1,traffic lights
2024-11-04 13:19:22,Type1,traffic lights
2024-11-04 13:19:24,Type1,traffic lights
2024-11-04 13:19:27,Type1,traffic lights
2024-11-04 13:19:29,Type1,traffic lights
2024-11-04 13:19:31,Type1,traffic lights
2024-11-04 13:19:33,Type1,traffic lights
2024-11-04 13:19:36,Type1,traffic lights
2024-11-04 13:19:38,Type1,traffic lights
2024-11-04 13:19:40,Type1,traffic lights
2024-11-04 13:19:43,Type1,traffic lights
2024-11-04 13:19:45,Type1,traffic lights
2024-11-04 13:19:47,Type1,traffic lights
2024-11-04 13:19:50,Type1,traffic lights
2024-11-04 13:19:52,Type1,traffic lights
2024-11-04 13:19:54,Type1,traffic lights
2024-11-04 13:19:57,Type1,traffic lights
2024-11-04 13:19:59,Type1,traffic lights
2024-11-04 13:20:01,Type1,traffic lights
2024-11-04 13:20:03,Type1,traffic lights
2024-11-04 13:20:06,Type1,traffic lights
2024-11-04 13:20:08,Type1,traffic lights
2024-11-04 13:20:10,Type1,traffic lights
2024-11-04 13:20:13,Type1,traffic lights
2024-11-04 13:20:15,Type1,traffic lights
2024-11-04 13:20:17,Type1,traffic lights
2024-11-04 13:20:20,Type1,traffic lights
2024-11-04 13:20:22,Type1,traffic lights
2024-11-04 13:20:24,Type1,traffic lights
2024-11-04 13:20:27,Type1,traffic lights
2024-11-04 13:20:29,Type1,traffic lights
2024-11-04 13:20:31,Type1,traffic lights
2024-11-04 13:20:33,Type1,traffic lights
2024-11-04 13:20:36,Type1,traffic lights
2024-11-04 13:20:38,Type1,traffic lights
2024-11-04 13:20:40,Type1,traffic lights
2024-11-04 13:20:43,Type1,traffic lights
2024-11-04 13:20:45,Type1,traffic lights
2024-11-04 13:20:47,Type1,traffic lights
2024-11-04 13:20:50,Type1,traffic lights
2024-11-04 13:20:52,Type1,traffic lights
2024-11-04 13:20:54,Type1,traffic lights
2024-11-04 13:20:56,Type1,traffic lights
2024-11-04 13:20:59,Type1,traffic lights
2024-11-04 13:21:01,Type1,traffic lights
2024-11-04 13:21:03,Type1,traffic lights
2024-11-04 13:21:06,Type1,traffic lights
2024-11-04 13:21:08,Type1,traffic lights
2024-11-04 13:21:10,Type1,traffic lights
2024-11-04 13:21:13,Type1,traffic lights
2024-11-04 13:21:15,Type1,traffic lights
2024-11-04 13:21:17,Type1,traffic lights
2024-11-04 13:21:20,Type1,traffic lights
2024-11-04 13:21:22,Type1,traffic lights
2024-11-04 13:21:24,Type1,traffic lights
2024-11-04 13:21:26,Type1,traffic lights
2024-11-04 13:21:29,Type1,traffic lights
2024-11-04 13:21:32,Type1,bus
2024-11-04 13:21:38,SOLVED,captcha solved
