epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,13.998,0.28867,0.7978,0.99231,1.9194,0.00023744,0.00023744,0.00023744
2,26.8732,0.32479,0.78901,0.98791,1.92298,0.000381303,0.000381303,0.000381303
3,37.4911,0.34159,0.76264,0.99011,1.94596,0.000430918,0.000430918,0.000430918
4,47.9332,0.35436,0.81648,0.9967,1.89043,0.000289884,0.000289884,0.000289884
5,58.1802,0.42389,0.78901,0.9956,1.91634,0.000148512,0.000148512,0.000148512
