epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,13.668,0.12731,0.79341,0.9967,1.90104,0.00023744,0.00023744,0.00023744
2,27.0012,0.61811,0.72637,0.99231,1.98372,0.000381303,0.000381303,0.000381303
3,37.2552,0.52594,0.79011,0.99231,1.94538,0.000430918,0.000430918,0.000430918
4,48.1572,0.5102,0.78681,0.9956,1.93698,0.000289884,0.000289884,0.000289884
5,58.5124,0.5031,0.81868,0.99341,1.9082,0.000148512,0.000148512,0.000148512
