epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.23,0.20951,0.81209,0.9967,1.89948,0.00023744,0.00023744,0.00023744
2,26.5101,0.59205,0.76484,0.99231,1.9526,0.000381303,0.000381303,0.000381303
3,36.774,0.51225,0.75604,0.98791,1.95391,0.000430918,0.000430918,0.000430918
4,46.6677,0.51144,0.75824,0.99121,1.95749,0.000289884,0.000289884,0.000289884
5,57.471,0.50109,0.8,0.99231,1.91562,0.000148512,0.000148512,0.000148512
