2024-10-20 21:59:48,dynamic,cars
2024-10-20 22:00:28,dynamic,bus
2024-10-20 22:00:42,dynamic,bus
2024-10-20 22:00:45,dynamic,bus
2024-10-20 22:00:48,dynamic,bus
2024-10-20 22:00:52,dynamic,bus
2024-10-20 22:00:55,dynamic,bus
2024-10-20 22:00:59,dynamic,bus
2024-10-20 22:01:02,dynamic,bus
2024-10-20 22:01:06,dynamic,bus
2024-10-20 22:01:09,dynamic,bus
2024-10-20 22:01:13,dynamic,bus
2024-10-20 22:01:16,dynamic,bus
2024-10-20 22:01:19,dynamic,bus
2024-10-20 22:01:23,dynamic,bus
2024-10-20 22:01:26,dynamic,bus
2024-10-20 22:01:30,dynamic,bus
2024-10-20 22:01:33,dynamic,bus
2024-10-20 22:01:37,dynamic,bus
2024-10-20 22:01:40,dynamic,bus
2024-10-20 22:01:43,dynamic,bus
2024-10-20 22:01:47,dynamic,bus
2024-10-20 22:01:50,dynamic,bus
2024-10-20 22:01:54,dynamic,bus
2024-10-20 22:01:57,dynamic,bus
2024-10-20 22:02:00,dynamic,bus
2024-10-20 22:02:04,dynamic,bus
2024-10-20 22:02:07,dynamic,bus
2024-10-20 22:02:11,dynamic,bus
2024-10-20 22:02:14,dynamic,bus
2024-10-20 22:02:18,dynamic,bus
2024-10-20 22:02:21,dynamic,bus
2024-10-20 22:02:24,dynamic,bus
2024-10-20 22:02:28,dynamic,bus
2024-10-20 22:02:31,dynamic,bus
2024-10-20 22:02:35,dynamic,bus
2024-10-20 22:02:38,dynamic,bus
2024-10-20 22:02:41,dynamic,bus
2024-10-20 22:02:45,dynamic,bus
2024-10-20 22:02:48,dynamic,bus
2024-10-20 22:02:52,dynamic,bus
2024-10-20 22:02:55,dynamic,bus
2024-10-20 22:02:59,dynamic,bus
2024-10-20 22:03:02,dynamic,bus
2024-10-20 22:03:06,dynamic,bus
2024-10-20 22:03:09,dynamic,bus
2024-10-20 22:03:12,dynamic,bus
2024-10-20 22:03:16,dynamic,bus
2024-10-20 22:03:19,dynamic,bus
2024-10-20 22:03:23,dynamic,bus
2024-10-20 22:03:26,dynamic,bus
2024-10-20 22:03:29,dynamic,bus
2024-10-20 22:03:33,dynamic,bus
2024-10-20 22:03:36,dynamic,bus
2024-10-20 22:03:40,dynamic,bus
2024-10-20 22:03:43,dynamic,bus
2024-10-20 22:03:47,dynamic,bus
2024-10-20 22:03:50,dynamic,bus
2024-10-20 22:03:53,dynamic,bus
2024-10-20 22:03:57,dynamic,bus
2024-10-20 22:04:00,dynamic,bus
2024-10-20 22:04:04,dynamic,bus
2024-10-20 22:04:07,dynamic,bus
2024-10-20 22:04:11,dynamic,bus
2024-10-20 22:04:14,dynamic,bus
2024-10-20 22:04:17,dynamic,bus
2024-10-20 22:04:21,dynamic,bus
2024-10-20 22:04:24,dynamic,bus
2024-10-20 22:04:28,dynamic,bus
2024-10-20 22:04:31,dynamic,bus
2024-10-20 22:04:35,dynamic,bus
2024-10-20 22:04:38,dynamic,bus
2024-10-20 22:04:41,dynamic,bus
2024-10-20 22:04:45,dynamic,bus
2024-10-20 22:04:48,dynamic,bus
2024-10-20 22:04:52,Type2,motorcycles
2024-10-20 22:05:13,SOLVED,captcha solved
