2024-10-20 21:28:32,Type2,bicycles
2024-10-20 21:28:36,Type2,crosswalks
2024-10-20 21:28:38,Type2,bicycles
2024-10-20 21:28:49,Type2,traffic lights
2024-10-20 21:28:57,Type2,bicycles
2024-10-20 21:29:06,Type1,traffic lights
2024-10-20 21:29:08,Type1,traffic lights
2024-10-20 21:29:10,Type1,traffic lights
2024-10-20 21:29:13,Type1,traffic lights
2024-10-20 21:29:15,Type1,traffic lights
2024-10-20 21:29:17,Type1,traffic lights
2024-10-20 21:29:19,Type1,traffic lights
2024-10-20 21:29:22,Type1,traffic lights
2024-10-20 21:29:24,Type1,traffic lights
2024-10-20 21:29:26,Type1,traffic lights
2024-10-20 21:29:29,Type1,traffic lights
2024-10-20 21:29:31,Type1,traffic lights
2024-10-20 21:29:33,Type1,traffic lights
2024-10-20 21:29:36,Type1,traffic lights
2024-10-20 21:29:38,Type1,traffic lights
2024-10-20 21:29:40,Type1,traffic lights
2024-10-20 21:29:42,Type1,traffic lights
2024-10-20 21:29:45,Type1,traffic lights
2024-10-20 21:29:47,Type1,traffic lights
2024-10-20 21:29:49,Type1,traffic lights
2024-10-20 21:29:52,Type1,traffic lights
2024-10-20 21:29:54,Type1,traffic lights
2024-10-20 21:29:56,Type1,traffic lights
2024-10-20 21:29:58,Type1,traffic lights
2024-10-20 21:30:01,Type1,traffic lights
2024-10-20 21:30:03,Type1,traffic lights
2024-10-20 21:30:05,Type1,traffic lights
2024-10-20 21:30:08,Type1,traffic lights
2024-10-20 21:30:10,Type1,traffic lights
2024-10-20 21:30:12,Type1,traffic lights
2024-10-20 21:30:15,Type1,traffic lights
2024-10-20 21:30:17,Type1,traffic lights
2024-10-20 21:30:19,Type1,traffic lights
2024-10-20 21:30:21,Type1,traffic lights
2024-10-20 21:30:24,Type1,traffic lights
2024-10-20 21:30:26,Type1,traffic lights
2024-10-20 21:30:28,Type1,traffic lights
2024-10-20 21:30:31,Type1,traffic lights
2024-10-20 21:30:33,Type1,traffic lights
2024-10-20 21:30:35,Type1,traffic lights
2024-10-20 21:30:37,Type1,traffic lights
2024-10-20 21:30:40,Type1,traffic lights
2024-10-20 21:30:42,Type1,traffic lights
2024-10-20 21:30:44,Type1,traffic lights
2024-10-20 21:30:47,Type1,traffic lights
2024-10-20 21:30:49,Type1,traffic lights
2024-10-20 21:30:51,Type1,traffic lights
2024-10-20 21:30:54,Type1,traffic lights
2024-10-20 21:30:56,Type1,traffic lights
2024-10-20 21:30:58,Type1,traffic lights
2024-10-20 21:31:01,Type1,traffic lights
2024-10-20 21:31:03,Type1,traffic lights
2024-10-20 21:31:05,Type1,traffic lights
2024-10-20 21:31:07,Type1,traffic lights
2024-10-20 21:31:10,Type1,traffic lights
2024-10-20 21:31:12,Type1,traffic lights
2024-10-20 21:31:14,Type1,traffic lights
2024-10-20 21:31:17,Type1,traffic lights
2024-10-20 21:31:19,Type1,traffic lights
2024-10-20 21:31:21,Type1,traffic lights
2024-10-20 21:31:23,Type1,traffic lights
2024-10-20 21:31:26,Type1,traffic lights
2024-10-20 21:31:28,Type1,traffic lights
2024-10-20 21:31:30,Type1,traffic lights
2024-10-20 21:31:33,Type1,traffic lights
2024-10-20 21:31:35,Type1,traffic lights
2024-10-20 21:31:37,Type1,traffic lights
2024-10-20 21:31:39,Type1,traffic lights
2024-10-20 21:31:42,Type1,traffic lights
2024-10-20 21:31:44,Type1,traffic lights
2024-10-20 21:31:46,Type1,traffic lights
2024-10-20 21:31:49,Type1,traffic lights
2024-10-20 21:31:51,Type1,traffic lights
2024-10-20 21:31:53,Type1,traffic lights
2024-10-20 21:31:56,Type1,traffic lights
2024-10-20 21:31:58,Type1,traffic lights
2024-10-20 21:32:00,Type1,traffic lights
2024-10-20 21:32:02,Type1,traffic lights
2024-10-20 21:32:05,Type1,traffic lights
2024-10-20 21:32:07,Type1,traffic lights
2024-10-20 21:32:09,Type1,traffic lights
2024-10-20 21:32:11,Type1,traffic lights
2024-10-20 21:32:14,Type1,traffic lights
2024-10-20 21:32:16,Type1,traffic lights
2024-10-20 21:32:18,Type1,traffic lights
2024-10-20 21:32:21,Type1,traffic lights
2024-10-20 21:32:23,Type1,traffic lights
2024-10-20 21:32:25,Type1,traffic lights
2024-10-20 21:32:28,Type1,traffic lights
2024-10-20 21:32:30,Type1,traffic lights
2024-10-20 21:32:32,Type1,traffic lights
2024-10-20 21:32:34,Type1,traffic lights
2024-10-20 21:32:37,Type1,traffic lights
2024-10-20 21:32:39,Type1,traffic lights
2024-10-20 21:32:41,Type1,traffic lights
2024-10-20 21:32:44,Type1,traffic lights
2024-10-20 21:32:46,Type1,traffic lights
2024-10-20 21:32:48,Type1,traffic lights
2024-10-20 21:32:51,Type1,traffic lights
2024-10-20 21:32:53,Type1,traffic lights
2024-10-20 21:32:55,Type1,traffic lights
2024-10-20 21:32:57,Type1,traffic lights
2024-10-20 21:33:00,Type1,traffic lights
